Company,Job Title,Location,Apply URL,Last Updated,H-1B LCAs (Q1 FY2026),Transfer LCAs (Q1 FY2026),H-1B LCAs (Full 2024),Median Salary Q1,Median Salary 2024,Dominant Wage Level,Lottery Odds (est.),Last LCA Filed,Sponsor Trust Score,Visa Types,ATS
Databricks,"Principal Engineer, Authentication","Bellevue, Washington; Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8400563002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Principal Engineer, Authentication","Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8400559002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Principal Engineer, Compute Fleet Management","Bellevue, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8334738002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Principal Engineer - Privacy,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8224828002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Principal Engineer - Privacy,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7274488002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Principal Engineer - Privacy,"Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=7274619002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Principal Event Marketing Operations Manager,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8337355002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Principal Research Scientist - AI Scaling & Optimization,"Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8532728002,2026-05-01,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Principal Research Scientist – Scaling,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8521190002,2026-04-23,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Product Marketing Director, AI",United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8487145002,2026-04-10,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Product Marketing Director, Lakewatch",United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8493857002,2026-04-24,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Product Security Engineer,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8026646002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Proposal Coordinator,"Bellevue, Washington; Denver, Colorado; Seattle, Washington; Washington, D.C.",https://databricks.com/company/careers/open-positions/job?gh_jid=8199399002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Regional Vice President, Lakebase Sales Specialists",United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8449838002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Resident Solutions Architect - Communications, Media, Entertainment & Games","Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8461251002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Resident Solutions Architect - Communications, Media, Entertainment & Games","Chicago, Illinois",https://databricks.com/company/careers/open-positions/job?gh_jid=8461220002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Resident Solutions Architect - Communications, Media, Entertainment & Games",United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8341311002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Resident Solutions Architect - Communications, Media, Entertainment & Games","Los Angeles, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8461168002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Resident Solutions Architect - Communications, Media, Entertainment & Games","Boston, Massachusetts",https://databricks.com/company/careers/open-positions/job?gh_jid=8461222002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Resident Solutions Architect - Communications, Media, Entertainment & Games","Denver, Colorado",https://databricks.com/company/careers/open-positions/job?gh_jid=8461243002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Resident Solutions Architect - Communications, Media, Entertainment & Games","Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8461193002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Resident Solutions Architect - Communications, Media, Entertainment & Games","Florida, United States",https://databricks.com/company/careers/open-positions/job?gh_jid=8461245002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Resident Solutions Architect - Communications, Media, Entertainment & Games","San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8461163002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Resident Solutions Architect - Digital Native Business ,Northeast - United States; Southeast - United States; West Coast - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8488399002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Resident Solutions Architect - Financial Services,"Chicago, Illinois",https://databricks.com/company/careers/open-positions/job?gh_jid=8456969002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Resident Solutions Architect - Financial Services,"Boston, Massachusetts",https://databricks.com/company/careers/open-positions/job?gh_jid=8456966002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Resident Solutions Architect - Healthcare & Life Sciences,"Boston, Massachusetts",https://databricks.com/company/careers/open-positions/job?gh_jid=8494142002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Resident Solutions Architect - Healthcare & Life Sciences,"Chicago, Illinois",https://databricks.com/company/careers/open-positions/job?gh_jid=8494143002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Resident Solutions Architect - Manufacturing,"Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8494156002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Resident Solutions Architect - Manufacturing,"Boston, Massachusetts",https://databricks.com/company/careers/open-positions/job?gh_jid=8494154002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Resident Solutions Architect - Public Sector,"Boston, Massachusetts",https://databricks.com/company/careers/open-positions/job?gh_jid=8456973002,2026-04-14,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Resident Solutions Architect - Public Sector,"Chicago, Illinois",https://databricks.com/company/careers/open-positions/job?gh_jid=8461321002,2026-04-14,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Resident Solutions Architect - Public Sector,Central - United States; Northeast - United States; Southeast - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8423296002,2026-04-14,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"RVP, Financial Services (Hunter)","San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8459033002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"RVP, Insurance, Wealth & Asset Management",United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8459035002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Applied AI Engineer – ML for Systems & Infrastructure,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7859597002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Customer Enablement Architect,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8520123002,2026-04-29,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Customer Enablement Program Manager,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8194599002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Senior Engineering Manager, AI Runtime","Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8490282002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Engineering Manager for Workspace Platform,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7987658002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Engineering Manager - Trust and Safety,"Bellevue, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8374884002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Engineering Manager - Trust and Safety,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8180690002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Engineering Manager - Trust and Safety,"Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8374883002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior GenAI Research Engineer - Optimization and Kernels,"Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8297797002,2026-05-06,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Machine Learning Engineer - GenAI Platform ,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=6954585002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Senior Manager, Identity & Access Management (IAM)","Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8301830002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Senior Manager, Infrastructure Data Science","Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7641390002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Senior Manager, Infrastructure Data Science","San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7734812002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Senior Manager, International Equity Administration",United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8493150002,2026-04-28,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Senior Manager, Product Security",Remote - Netherlands,https://databricks.com/company/careers/open-positions/job?gh_jid=8026634002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Senior Manager, Product Security",Remote - United Kingdom,https://databricks.com/company/careers/open-positions/job?gh_jid=8148273002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Organizational Development Manager,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8286103002,2026-04-24,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Senior Security Engineer, Incident Response","Amsterdam, Netherlands; Berlin, Germany; London, United Kingdom; Remote - Denmark; Remote - France; Remote - Germany; Remote - Italy; Remote - Spain; Remote - Sweden",https://databricks.com/company/careers/open-positions/job?gh_jid=8026632002,2026-04-29,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer  - Application Traffic team,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8183195002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer - Backend,"Vancouver, Canada",https://databricks.com/company/careers/open-positions/job?gh_jid=8093295002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer - Backend,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=6544435002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer - Backend,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=4799387002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer - Backend,"Bellevue, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=6779084002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer (Backend) - AI/ML Environments,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8233899002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Senior Software Engineer, Compute Infrastructure","Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8527117002,2026-04-29,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer - Database Engine Internals,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=6544383002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer - Database Engine Internals,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=5048461002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer - Distributed Data Systems,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=4513122002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer - Distributed Data Systems,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=6544325002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer - Distributed Data Systems,"Bellevue, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=6936994002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer - Fullstack,"Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7898766002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer - Fullstack,"Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=6544403002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer - Fullstack,"Vancouver, Canada",https://databricks.com/company/careers/open-positions/job?gh_jid=8099342002,2026-04-23,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer - Fullstack,"Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=5445641002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer - Infrastructure and Tools,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=6318503002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Senior Software Engineer, Model Serving","San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8211648002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer  - Money Team,"Bellevue, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=8027404002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Engineer - Security ,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7274459002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Software Frontend Engineer – Dashboards,"Vancouver, Canada",https://databricks.com/company/careers/open-positions/job?gh_jid=8230883002,2026-04-23,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Solutions Architect,"Remote - Denmark; Stockholm, Sweden",https://databricks.com/company/careers/open-positions/job?gh_jid=8509683002,2026-04-20,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Solutions Engineer,"Aarhus, Denmark; Denmark; Remote - Denmark",https://databricks.com/company/careers/open-positions/job?gh_jid=8239195002,2026-05-07,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Solutions Engineer,"Aarhus, Denmark; Remote - Denmark",https://databricks.com/company/careers/open-positions/job?gh_jid=8025494002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Specialist Solutions Architect - AI & ML Engineer,"Finland; Remote - Denmark; Stockholm, Sweden",https://databricks.com/company/careers/open-positions/job?gh_jid=8506063002,2026-04-16,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Staff Software Engineer - App and Partner Ecosystem,"Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=7807722002,2026-04-11,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Staff Software Engineer - Enzyme,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7934466002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Staff Software Engineer - IAM,"Seattle, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=7274557002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Staff Software Engineer - IAM,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7274563002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Staff Software Engineer - Lakeflow Pipelines Datasets,"Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8493002002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Staff Software Engineer - Security Infrastructure,"Mountain View, California",https://databricks.com/company/careers/open-positions/job?gh_jid=7274908002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Senior Staff Software Engineer - Security Infrastructure,"Bellevue, Washington",https://databricks.com/company/careers/open-positions/job?gh_jid=7274902002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Software Engineer - GenAI inference ,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8202670002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Solutions Architect,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8434341002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Solutions Architect,"Toronto, Canada",https://databricks.com/company/careers/open-positions/job?gh_jid=5898477002,2026-04-16,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Solutions Architect,"Aarhus, Denmark; Denmark; Remote - Denmark",https://databricks.com/company/careers/open-positions/job?gh_jid=8368209002,2026-05-07,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Solutions Architect,"Chicago, Illinois",https://databricks.com/company/careers/open-positions/job?gh_jid=8431937002,2026-05-06,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Solutions Architect,Northeast - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8196833002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Solutions Architect,"Ottawa, Canada",https://databricks.com/company/careers/open-positions/job?gh_jid=6679259002,2026-04-22,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Solutions Architect - Digital Native Business,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=6117719002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Solutions Architect - Digital Native Business, Strategic",Remote - California; Remote - Colorado; Remote - Oregon; Remote - Washington,https://databricks.com/company/careers/open-positions/job?gh_jid=8434467002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Solutions Architect - Emerging Enterprise,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=6328361002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Solutions Architect - Emerging Enterprise (Startups) ,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=6328388002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Solutions Architect - Healthcare/Life Sciences Team (HLS),Remote - California,https://databricks.com/company/careers/open-positions/job?gh_jid=8231231002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Solutions Architect - Healthcare/Life Sciences Team (HLS),Remote - Illinois,https://databricks.com/company/careers/open-positions/job?gh_jid=8085877002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Solutions Architect - High-Tech MFG,"San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8243219002,2026-04-27,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Solutions Architect, Hunter - Digital Native Business",Remote - California; Remote - Colorado; Remote - Illinois; Remote - New York; Remote - Oregon; Remote - Texas; Remote - Washington,https://databricks.com/company/careers/open-positions/job?gh_jid=8432348002,2026-04-29,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Solutions Architect - Manufacturing,"Chicago, Illinois",https://databricks.com/company/careers/open-positions/job?gh_jid=6545547002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Solutions Architect - Montreal,"Montréal, Canada",https://databricks.com/company/careers/open-positions/job?gh_jid=6679262002,2026-04-22,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Solutions Architect, Retail ",Remote - Ohio,https://databricks.com/company/careers/open-positions/job?gh_jid=6049142002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Solutions Architect, Retail - CPG",Central - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=6649865002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Solutions Engineer,"Chicago, Illinois",https://databricks.com/company/careers/open-positions/job?gh_jid=8359542002,2026-05-04,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Specialist Solutions Architect - AI/ML (Communications, Media, Entertainment & Games)",United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8530171002,2026-04-29,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Specialist Solutions Architect - AI/ML (Retail),United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8002207002,2026-04-29,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Specialist Solutions Architect - Cloud Infrastructure & Platform,United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8525037002,2026-05-05,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Specialist Solutions Architect - Data Warehousing (Healthcare & Life Sciences),Northeast - United States,https://databricks.com/company/careers/open-positions/job?gh_jid=8337429002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,"Sr. Alliance Director, AI GTM",Remote - California; Remote - Washington,https://databricks.com/company/careers/open-positions/job?gh_jid=8501023002,2026-05-01,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Sr Analytics Engineer - GTM Strategy and Operations,"New York; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8479036002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Sr. Big Data Engineer,Remote - India,https://databricks.com/company/careers/open-positions/job?gh_jid=8432827002,2026-05-03,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Sr. Compensation Manager,"Mountain View, California; San Francisco, California",https://databricks.com/company/careers/open-positions/job?gh_jid=8384388002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
Databricks,Sr. Contracts Negotiator - Healthcare & Life Sciences,"Bellevue, Washington; Chicago, Illinois; Denver, Colorado; Seattle, Washington; Washington, D.C.",https://databricks.com/company/careers/open-positions/job?gh_jid=8223331002,2026-04-09,72,45,331,"$156,999","$160,000",IV,~45%,2025-12-30,100/100,H-1B,Greenhouse
